movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt0116353,Foxfire,legs sadovsky gets four other high school girls to think for themselves and react to a teacher's sexual harassment which gets them suspended they bond and rebel at an abandoned house,romance,horror,0.082133815,0.5071161,0.41075012
tt0109456,Color of Night,a color-blind psychiatrist is stalked by an unknown killer after taking over his murdered friend's therapy group all of whom have a connection to a mysterious young woman that he begins having intense sexual encounters with,romance,horror,0.07777592,0.86885893,0.053365152
tt1654523,Night Train to Lisbon,swiss professor raimund gregorius (jeremy irons) abandons his lectures and buttoned-down life to embark on a thrilling adventure that will take him on a journey to the very heart of himself,romance,action,0.4802009,0.05865517,0.46114394
tt1954334,Christmas with the Dead,in his quest to fulfill a promise made to his wife calvin sets out to right his wrongs and make it the best christmas ever if only it weren't june and the majority of the population,horror,romance,0.2560918,0.26951963,0.47438854
tt6595890,Drug Z Sequel,the continuing story of the drug z fallout,horror,action,0.74599993,0.20199353,0.052006595
tt5586108,Nithya Jothe Sathya,sathya helps his wife realize the visual delusions that she experiences and does whatever it takes to cure her back to good mental health,romance,horror,0.08442902,0.7368871,0.17868388
tt0420039,Omar 2000,omar decides to emigrate to america as his 30th birthday approaches but first he wants to get revenge on the people who have gotten in his way,romance,action,0.5390296,0.18300459,0.27796587
tt0256676,Cesta z mesta,a computer programmer and his son are going out of the city for vacation,romance,action,0.55066186,0.15548263,0.29385555
tt0009956,Bound and Gagged,our hero's fiancée who has broken off their engagement agrees to make a trip around the world starting absolutely naked without money or help of any sort from others in order to prove his worth to her,action,romance,0.13464038,0.07215612,0.7932035
tt0203166,Together,in 1975 the dynamics of a swedish commune begin to change upon the arrival of a beaten wife and her two kids,romance,horror,0.18732333,0.55054677,0.2621299
tt2591706,Best Supporting Actor,song is a young rocker whose rock band has failed down on his luck on the streets of bangkok he is rescued from a beating by motorcycle-taxi drivers by a gang of scooters the leader of,romance,action,0.96979505,0.011503879,0.018701017
tt2673882,Jatt & Juliet 2,two punjab police officers head to canada to solve on a mission when they get to canada their mission isn't as simple as what they first thought,romance,action,0.9545238,0.01825701,0.027219288
tt2215077,Half of a Yellow Sun,sisters olanna and kainene return home to 1960s nigeria where they soon diverge on different paths as civil war breaks out political events loom larger than their differences as they join the fight to establish an independent republic,romance,action,0.6177614,0.047169372,0.33506933
tt0350027,Radúz a Mahulena,radúz (jan tríska) the son of a magurian king has lost his way hunting in the territory of the tatra king stojmír (jirí adamíra) he learns from his loyal servant radovid (vladimír ráz),romance,action,0.6253193,0.054399166,0.32028154
tt11044858,Nocturne,an incredibly gifted pianist makes a faustian bargain to overtake her older sister at a prestigious institution for classical musicians,horror,romance,0.03935539,0.10504419,0.8556005
tt1467134,Janosik. Prawdziwa historia,the script by eva borusevicova describes the true story of janosik the xviii centuries outlaw who was prowling through slovak-polish border the story of janosik a legendary central,romance,action,0.60236424,0.065717466,0.33191833
tt0039875,Supé för två,louise mareuil owns a perfume factory on the french riviera she is in a traffic accident with a sketch artist claude dubois she gives him a blank check which he soon use to withdraw 2,romance,horror,0.16710131,0.70911837,0.12378034
tt0097563,Ilaaka,ilaaka - has a small little world of its own a world of dreams and desires love and longings hatred and hardships this is raja who stands at the cross roads of truth and traditions in,action,romance,0.07402934,0.04328652,0.88268423
tt15738162,Misterio en Marbella,the ghost of his dead wife ruins all his dates but this janitor is determined to find love again when a series of robberies take place in his building he is paired with his nerdy,romance,horror,0.2506995,0.4183252,0.33097535
tt2551174,Il segreto nel segreto,in a bar luis roald's best friend is shot he had a piece of paper in his pocket with some symbols drawn on roald and luis's friends began to investigate and discover the dark side of their town,action,horror,0.13697906,0.81275654,0.050264463
tt0331621,Run,siva (madhavan) comes to madras from a small tamil nadu town to study he instantly falls in love with elusive stranger priya (meera jasmine) who resists his charms quite persistently,action,romance,0.034534305,0.028167767,0.937298
tt3333396,House of Terror,in 1989 two small time criminals named tony and charles rob a bank tony kills charles to keep all of the money for himself and to build a good life for his infant daughter shayla twenty,horror,action,0.88159263,0.049659908,0.068747476
tt3095734,Monster Trucks,a young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company,action,horror,0.13724273,0.8354837,0.027273582
tt0322629,Houve uma Vez Dois Verões,a coming of age dramatic comedy dealing with the effect that two summers have on the lives of several teenagers the main story involves an innocent teenage boy and a conniving teenage,romance,horror,0.1949967,0.54281116,0.26219213
tt0154415,Dildaar,a man wants to marry the daughter of the village 'sarpanch' but is turned down because he is an illiterate person he vows to marry a woman who is more educated than her,action,romance,0.03891025,0.040547907,0.9205419
tt1486712,Having My Baby,fundamentalist christian blaine carson kidnaps agnostic sophie alexander from an abortion clinic parking lot and takes her to the mountains to force her to have his baby as they are pursued by the fbi and national guard,romance,action,0.5619505,0.24611858,0.19193093
tt3551750,All She Wants 2,best frienemies pick up where they left off ten years ago battling for supremacy in life and the arts,romance,action,0.8024545,0.040510755,0.15703475
tt19045230,The Snake Queen,explores the love story of a girl who happens to be in the bloodline of the snake king,action,romance,0.2919489,0.0950256,0.6130255
tt0097926,Mujrim,jailed as a teenager shankar has been unable to stay on the right side of the law ever since despite his wife's pleas and his mother's rejection,action,romance,0.35782337,0.057119645,0.5850569
tt6272510,Godknows,while he falls in love with hershe keeps slipping away from himtheir separation seems to be destinedis there a force above that controls our lives?a mesmerising love story which depicts we are puppets in the hands of god,romance,horror,0.15329795,0.43334672,0.41335526
tt8097648,Witchtown,when two occultists attempt to ressurect ancient forces they find that their differences could lead to their destruction,horror,action,0.6663087,0.15852152,0.17516974
tt0175954,Nevesta hôl,a balladic story situated in a slovak mountain region before the 2nd world war a young man returns to his native village after many years there he meets zuna a mysterious girl of the,romance,action,0.43292642,0.14489885,0.42217472
tt3115864,One Night in Oslo,on the eve of the norwegian day of liberation a whole nation is gearing up to get drunk and disorderly sam and amir two 15 year-old boys have decided that their night will be epic the,romance,action,0.5763925,0.073838785,0.34976873
tt5506880,Boys on Film 5: Candy Boy,is too much sugar bad for you?,romance,action,0.39851403,0.3955885,0.20589747
tt0039972,Web of Danger,ernie reardon the superintendent and bill o'hara the foreman of a construction company crew working on a bridge to a remote valley are constantly quarreling over small and minor matter,action,romance,0.20306891,0.28849298,0.5084381
tt8907974,Looop Lapeta,when her boyfriend loses a mobster's cash savi races against the clock to save the day if only she can break out of a curious cycle of dead ends,action,horror,0.38778785,0.41231564,0.19989645
